Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R
-0.431484549577958,0.113943130460724,0.277619083025361,-0.74788317267267,0.0833281762770015,0.411583559155701,0.644525019086537,0.0755594338868579,0.652284147215628,0.322792305501916,0.0636972753969678,-0.916571259054561,-0.0237962519564047,-0.810339037453925,1.02293364331982,-0.0151731862192634,-0.0512357642945837,-1.4208531294506,-0.779354597161488,-0.716008747938245,-1.32608130201405,-0.981015187980466,0.945200928632338,0.243006140306956,-0.485541133589257,-0.211564517547488,0.0771241176824863,-0.0593120730238951,-1.06415516101976,-1.53769333482235,0.43959727920777,0.669246213880582,0.0514079491558344,-0.0893137430614268,-0.710462417999466,-0.775608777397931,-1.14107211371961,-2.25694312579669,-1.08263286158859,-1.54604474718838,-1.13523341821892,-1.63257884656702,-0.66213524830515,-1.12457355707763,0.184542754352274,-1.83301945628748,-0.533635253156689,-1.58398635005834,0.270421676462942,-2.10994518710933,-0.771471334297211,-2.3592393451457,-1.19937414357625,-2.06752911679042,-1.63592421653076,-2.84812930610759,1.28492692891137,0.961724071167488,-0.317717762289557,-1.61298018896369,0.0375713105885108,-1.95189781472333,-0.728337179071499,-1.92904882305638,-0.293794671474538,-1.90385570667366,-0.061765341914672,-1.64741620500768,-0.747212745930638,-0.0835496864027166,-0.609434593277189,-1.00101504290458,-0.752795330928931,-1.01310580283671,-0.597197922181558,-0.756152999056426,-1.05590310364748,-1.26311387774016,-1.30160306746668,-2.32613547889474,-1.03233407859529,-2.9903209124017,-0.810551260604753,-1.93556350560698,-1.34515620883455,-3.10835003717703,-0.877151647090353,-1.87673953060962,-1.58559728436596,-3.31942353338465
0.915507599140514,1.67075273518482,0.700472453895977,0.0194827162106441,-0.414743431409226,-0.546370380818314,-0.300376158592912,0.982861223555279,-0.725368100825847,-0.727068607761745,0.362419188479695,0.343398806393914,0.0555468187189571,0.0560541550809104,-1.4753664178032,0.278665882790964,-0.0547372381954184,1.25540248876344,0.249242293252438,0.406212051685571,-0.848027358178291,-1.18669194276358,1.4066000363058,0.71179137183632,-0.144289447202839,-0.463031337608312,1.13367258437536,-0.406075827610069,0.362814175875843,0.207551237011406,-0.237218964323794,-1.07747431142946,0.268839918751508,0.818512661546582,-1.6704650788192,0.475406391452708,-1.15485355258012,-0.820328982392575,-0.0386863817212833,-0.438803910357212,-0.19518888162489,-0.524435040509111,-1.76595481915559,-1.85222138828164,-1.92046021258638,-1.62731838972772,-0.942963451889353,-0.51990475986082,-0.625970734146469,-0.0830021022503929,-1.22901765181582,-1.70122326981841,-1.45902243542276,-0.752196549327716,-0.817026205470775,-0.377134101240034,0.102969296333495,1.81724132919083,0.148029312226246,-0.220368917419966,-0.0975616142091679,-0.574914953797575,-0.0401264091165901,0.287338912703824,-0.80634815479157,-1.4580290340433,-0.844821454246614,-0.035009384459733,0.66199964597336,0.385446400343482,-0.0134157527815131,-1.34808348401263,-0.550695380932205,-0.282182343786778,-0.570454379056773,0.183110538810706,-0.697325599009395,-0.850822489137945,0.422815317647783,0.667025647000757,0.196448178698764,0.946582877934447,-0.844505571083914,-0.143566617574713,-0.861918985288737,-1.3616915485688,-0.87644288176886,-1.01063891882853,-1.47369421978351,-1.21336272601278
-1.22309066588087,-1.6510054920932,-0.916637768340143,-0.891623855349273,0.780288756888278,-0.440995281135707,-0.747206948165658,-1.72458545378471,-0.413814077437588,-0.387820781880965,-1.32732358418953,-1.35308335489498,-0.665125271923229,-1.47191052267535,-0.178835570007032,-0.865523625113441,-0.817426614014121,-0.000343385673131122,-1.84144443454061,-1.59302485657334,-0.243853142459708,-0.126670352289774,-0.856106733495233,-1.14671457862351,0.26995319177812,0.0771293623250403,1.4734162308797,2.09938115432096,1.80582925521784,2.6005680844887,-0.988263193620982,0.331727328695505,-1.87944784393496,-0.739979103768899,0.948567333369382,1.66559315044877,0.316307189365478,-0.177384042111062,0.476916472910213,1.00478544568234,-0.0644144351678687,0.131719254337427,-1.08556487070371,-1.13113666232786,-1.84135872275181,-1.45719295258704,-0.813468505537741,-0.981348228205724,-0.364406877107469,-0.91635871037125,-0.05139643995584,-1.56883130567551,0.737224792124992,-0.661529094774226,0.151813641444563,-0.551155258099145,-1.10487365769555,-1.73972873557413,-1.32871237401974,-1.18219943876012,-0.0185745694029705,-1.54554732992164,-1.16170649550506,-1.42587747678794,-0.298335001609545,-1.03470751397202,-1.21331939718176,-0.949017605743948,-1.62516404696431,-1.06484311096052,1.8923219885221,0.891004666614079,3.19613452910924,3.47713159958449,1.4758000498456,1.04379719082453,-0.50072271531395,-0.614807779483022,-0.822560493407745,-1.07147007100499,-0.56424957094369,-0.424671746614779,1.29358882237822,0.975010266871249,0.0350085956965206,-1.10696710812311,1.18498286304795,0.810713092857155,-0.466748339091077,-0.204311793565152
-1.13628507138392,-0.933351700064182,-1.08119149443366,-0.0244789827763193,-1.04715895994971,0.0992495687283036,-0.944036654115261,-0.288528611429854,-0.133383656029805,-0.0919696328699386,-1.92632119765287,-0.926508783851719,-0.796926419504612,0.395237385098292,-1.14979900696491,-1.09438516996272,-0.913778749970915,-1.31852609480731,-1.78947779775848,-0.172682324156795,-1.11074571996225,-0.404063453817261,-0.77381978434052,-0.35202744208633,-0.130053143184221,0.202516930050299,0.167307442294079,0.0327288375247343,-0.713533398012676,-0.299774445155632,-0.232144121650039,0.176548210361251,-2.29358240947185,-1.41162237970011,-1.42490560338257,-0.683978646835883,0.496031556391695,0.29408972456807,-0.305249640273806,-0.392135016204762,-0.795721139500701,-1.06542231202057,0.134008687793027,0.236466574347737,-0.567522801330922,0.27887734757888,-1.70350204330339,-1.69375856485068,-0.429327661355637,-0.0647052750857193,-2.52036040774085,-1.70477866936122,-2.5091439263361,-1.66563411994181,-2.18814072077747,-2.03303611621382,-0.473462254581632,-1.22390458611025,-1.43949493944003,-0.218581845871905,-2.03337103539857,-1.20375452884045,-0.917844927738658,-1.27066325597961,-2.93354074088993,-1.7519493714255,-2.60113530910172,-1.87912675853972,-1.03617352133265,-1.35398843040019,-0.809777907363116,-0.683544543457688,-0.946354727422124,-0.797747339869491,-0.780059802898481,-0.550052108658852,-0.944456249090785,-0.977380230584953,-0.110073474263307,0.943636784448768,-1.49996233401955,-1.61534644759349,-0.441318291073833,-0.531815038576285,-2.84578269491306,-1.85339055333033,-0.482967769038969,-0.287953814750239,-2.63958988715098,-2.12999885050216
0.923355977836872,0.57620544611593,-1.97348244317851,-1.09724617934221,-1.49537594916326,-0.84412988776096,2.08221654542174,1.68114347381481,0.094382815136993,-1.26074133549443,-0.381847485782877,0.446682573390472,0.933621317979907,0.526872089778265,-0.48177096636934,-0.221898279922679,-1.14853488880297,-0.482187062511685,-1.3514951400818,-0.916371177647737,0.0389381201733368,-0.297428892120483,-1.04051691372551,-0.580536298520253,-0.205949841093495,-0.975572179924665,-0.0113228140058761,-0.208860009661796,-1.43810632074419,-0.962275787300511,0.978200054894396,-1.25139436550288,-0.0763315507065335,-0.439603916848786,0.238899704119217,0.494107642732876,-0.638995713678974,-0.500606824522935,-1.06215873952445,-1.60139196707885,-0.377158933815375,-0.832590275835542,-0.789338892947287,-1.02425782180378,-1.18522299648322,-1.49224455319175,-1.33426778785231,-1.17413197043196,-1.07325277019606,-0.979831967053213,-0.684226300270952,-1.05765433315668,0.098011429919773,-1.28658924624771,-0.802806701554585,-1.39751504147588,-0.0250717168207275,-1.17007269475527,-0.382113501280924,-0.455063345278882,-1.07590878139839,-0.72050900789858,-0.978344999115133,-1.09479152568725,-0.0195571796945606,-0.626028327838139,0.686607217559784,-0.309649334281238,-0.467804799142152,0.0119199461411722,-0.558465053885763,-2.09274874340349,-1.35827960738553,-1.61864976570167,-1.64159296413044,-0.970081151899622,-1.12252385849922,-1.47733583757204,-0.320122461331781,-0.544395797871849,-0.333894920932521,-0.951938677035596,-0.848479757032397,-0.741663406692096,0.0825479506683439,0.0777375190653224,-0.279204204300377,-0.406552753362977,-0.22566656665418,-0.0492576732038789
0.457231969210577,1.03151345169422,1.19148307879873,-0.000420100991133855,-1.52188789945807,-1.27442416207265,0.921462774561055,-0.474810956576011,-1.25431832274196,-1.94996301403133,-0.265775078845679,-0.613921270515,-0.166565811210862,-0.592370325756699,-0.587721790413582,-1.17818820548194,-1.67448011529564,-1.52008655742647,1.94653289958475,1.85021017799437,-0.182588523044127,0.511290995554063,-0.995505796916774,0.170137903247002,-1.89280783016759,-0.758138788769301,-1.65562163437506,-0.737946649001678,-1.07347848731135,-0.404152338537212,-1.75878303085636,-1.36447712651834,1.20362433259627,0.858662549932119,0.726293324897054,0.474348675806406,-1.32275723571959,-1.43467670376089,-1.47906704183441,-1.45681601463065,-1.09147423170478,-0.989939447569966,-0.942966064613179,-0.725003881034069,-0.0935870768218784,-0.229558081537889,-1.52085718344339,-0.98879702279409,1.17425337970006,-0.236824512334029,0.575175358216394,-1.16111223670621,-1.25897645823205,-0.9653938535737,-1.8042884858543,-1.58716033507929,-0.367626512464694,0.563668334427153,0.89383887807544,1.13551782727835,0.128373469379929,0.0957203252953615,-1.17361167826564,-1.07724518353939,1.09852455814618,2.34598346356294,0.733154607528143,0.954444555253431,1.86601854338919,1.80569458105855,3.33149225913247,3.76437977732169,0.310555918544001,0.46994459124838,1.343988041868,0.0964996258964064,-1.22517799322895,-1.08312132294267,-1.79079045204362,-1.09461714144595,-2.14178967355072,-0.715220293715189,-1.03167384711793,-0.557770626394997,-1.47544294620371,-0.925497289187674,-1.60959069258225,-1.34720884661436,-1.61834491484242,-1.11045354576435
-0.777022270029822,-0.041139557119575,-0.90759604618848,-0.276617853873274,-1.45719523933851,-1.21560199132302,-1.41107582997343,-0.756576545714553,-0.842205653620316,-0.391701369153187,-0.86463635670278,-1.53957101247645,-0.527033899485242,-0.760460164920366,-0.822592053130506,-0.56125240502718,-0.619082624205772,-1.14174482072399,-0.984499470066236,0.0247299310087052,-0.209719161096881,-0.237443481891763,-0.0295672468452765,-0.516960229880986,-0.48916869517372,-1.12603352694677,-0.406856709181079,-0.0490440424469405,-1.55714271340427,-1.14651220072925,-0.191800630691691,-0.136903634985478,0.707173353452457,-0.541080073064721,0.550621266052533,0.602035125378953,-1.05220241429923,-0.884473508714474,-0.606024007821622,-0.550037223448996,-1.10123021447913,-0.222946921369216,-0.54428986889462,-0.778795084232992,-0.700155362765266,-0.473057431150374,-0.930738368953358,-0.793828748649838,-0.801048217072714,0.231312327772728,-1.46297830834741,0.0604787337703055,-1.93654036158588,-1.14540880506488,-1.26859698075649,-0.456268021573672,-1.10785102297438,-0.510404687719843,-1.26773211240749,-0.120162231825669,-0.20991431174277,-0.341330957255531,-1.04496943730611,-1.03633191127914,-0.389514907159267,0.717659069663982,-0.284828155516336,0.554657686530272,-0.0802151064999681,2.08936237456912,1.01350214961649,1.22942439922297,-0.602772537405901,-0.777268042861671,-0.157005006729097,-0.171948223973751,-1.73017442913394,-1.28261872173276,-1.27344370974387,-0.745705146337695,-1.65494557775039,-0.985742054955626,-0.9071377923547,-1.03016631641794,-1.57004946002534,-0.362096777077247,-0.490501069350401,-0.22165587469772,-1.0877281372954,-0.731297150390847
0.667454843087635,-1.02574133847479,0.796946160625314,-0.337423444804896,1.67559078754602,1.22181999354572,1.74538265614587,0.122879112401545,1.66298982304076,1.3156148524834,0.117985163471593,-1.19988036641704,1.25419474126105,-0.942940154718439,1.77970560298307,0.958812137757168,0.0886769326700746,-0.445402719985827,0.922029446678623,0.243792471074734,1.30729855736207,0.335545542800659,1.07895519006239,0.253621971624347,1.20901441724079,1.02637610419204,0.969617957178566,1.33265141713665,0.129044676899482,-0.702409253586153,1.55493956553446,2.04078283736297,0.0771826756679364,-0.143790936505555,-2.08127146119944,-2.47900813289688,-1.66913289614769,-1.73601360633986,-1.7227627570749,-1.74469998232507,-1.15590516554515,-1.33224839996677,0.692345185059729,-0.000723690180923032,1.03421793908793,-0.3403370202502,0.00143509941747062,-0.704953189035639,0.697883988101326,-1.8498626946751,-0.580190160353003,-2.23986232222817,-0.398436924695701,-1.39545426376291,-1.0700636036127,-1.41252616302366,-0.889798147867305,-2.5318070175422,-0.445639349386437,-2.01449487315135,-1.28999645930876,-2.00311914598989,-0.618522543630303,-2.71002838233756,-1.30338812090995,-2.16551599495471,0.654153002338959,-0.885723337275539,2.52720901598272,0.0253730120325791,-0.149893030405597,-0.611307866177495,0.183757579205838,-0.283429319969041,-0.380548659629891,-0.758483261437301,-0.69278770473629,-0.940686832619522,-0.715029608726896,-1.08991218411728,0.348270022556815,-1.36683094252467,-0.211483651241953,-1.13243894017692,0.370660742248077,-1.73307192054551,-0.468845988373735,-0.883705279840466,0.350560015374046,-1.05183266888349
-2.16039178466705,-2.03443401835042,-2.1686170020072,-1.80372109279875,1.32920103914043,-0.516336600133381,-1.13872987351341,-2.3613231133608,0.610271719014068,-0.4532638304077,-0.99921129641017,-1.54514989730963,-0.372181918529976,-1.22207907599296,-0.482486044158006,-0.044616113070137,0.0573099266312919,-0.619530831119213,-1.84421122328147,-2.21421355631763,0.115362058716271,-0.204101115703737,-0.45712583731663,-1.74110919865788,0.863444878108342,-0.652534249591617,0.679921034095801,-0.333298448823944,0.433949033558312,-0.128418052490861,0.969051647376664,0.581991885804318,0.33947392684988,-1.64524441407111,0.0529924645315347,0.0710784994111426,0.486488975104515,0.572481361380931,0.982643419619534,0.321235804029338,0.168536494590596,-0.679906659141088,-0.233890636223519,-0.956305497386899,-0.104043344076258,-1.44354938729811,-0.385045877718378,-0.467493815550925,0.650513247449937,-1.04230417347425,-1.03224642490529,-2.17227821033006,0.356552297091938,-0.488876315404162,-0.675856211409158,-0.865423957565204,-1.04582412248703,-2.14794756065468,-0.99924645396645,-2.41613986072779,-1.69869627811169,-2.51604308281936,-1.21042709829059,-3.74757498228066,-1.25992937144501,-3.18010997066075,-1.03480001240638,-1.43149108261547,-1.08190425112759,-1.38944524626979,-0.908544286270121,-1.41741965431289,-0.841913495253777,-1.47160148232631,-0.602764873622475,-0.984573508658324,-1.55854254249999,-1.52877972781398,-0.871652460083864,-0.622846018743581,-0.381752856226126,-2.09237773983694,0.485484873831707,0.0822656636204282,-0.983474442902137,-2.95856488035802,0.521980266071664,-0.644101167309528,0.0210227072328612,-1.85551779995019
-1.19930685545631,-1.09083862408464,-1.33874746297606,-1.14893311768291,-0.329588176435508,0.563624486850702,-0.734884503154684,-1.0334192233214,-0.61604597945459,-0.180973823011627,-1.08314578239851,-1.26941751446673,-0.998058308812084,-0.304909997281203,-0.827046079091513,-0.0997755053642588,0.242709193970834,-0.815388276808196,0.929593177427496,0.0169966602861525,-1.18412619064908,-1.40150056429541,-1.61311104762553,-0.159117525036087,-0.100971774437575,-0.0434503608389992,0.901168452904672,0.109583154250013,-0.718732453566491,-1.06268902841067,0.703612082541946,0.0450941137875111,0.0346839184238153,1.14716364720746,-1.15349325032386,0.158431496847066,-1.88380414011694,-2.11667991146585,-1.2857661772266,-1.95957600852769,-1.91764417751698,-1.55827465282328,-0.400504129376794,0.79363810279509,0.027996918063815,-0.545202180882558,-0.583444186299965,-0.173732193175646,-0.332673696734634,-0.733755178877754,-0.446372241429566,0.0804260614514518,-0.546593359077585,0.21250477584171,-0.976511480314676,-1.40425961786789,-0.764550623702083,-1.13040893665138,-0.553298152044325,-0.367743552180145,0.0131645194727334,-0.251828531513397,-1.1325733818624,-1.14010432541562,1.07768805263767,-0.538276282171959,-0.711939196501328,1.33844495158141,0.530837466936569,1.76045563275964,-0.863884093222708,0.0243426693481531,-1.23229401757287,-1.08915200718122,-1.0779450966197,-0.716619799429602,-1.43347648282961,-1.52806556759305,-0.890260268168092,-0.989281415973111,-0.678800723699041,-0.452525685910124,-0.599385741106582,-1.04959074198608,-0.555432495201466,0.353623438176587,-0.836387567435315,-0.778495719802596,0.0694892893342175,-0.404969796119395
